Date,Value
8/17/05,"1,192.83"
8/18/05,"1,148.04"
8/19/05,"1,150.18"
8/22/05,"1,158.60"
8/23/05,"1,149.96"
8/24/05,"1,167.14"
8/25/05,"1,172.48"
8/26/05,"1,171.86"
8/29/05,"1,154.43"
8/30/05,"1,146.39"
8/31/05,"1,162.80"
9/1/05,"1,184.93"
9/2/05,"1,188.85"
9/5/05,"1,196.22"
9/6/05,"1,173.32"
9/7/05,"1,194.31"
9/8/05,"1,194.41"
9/9/05,"1,189.63"
9/12/05,"1,188.21"
9/13/05,"1,207.16"
9/14/05,"1,217.26"
9/15/05,"1,217.28"
9/16/05,"1,212.95"
9/19/05,"1,220.63"
9/20/05,"1,212.62"
9/21/05,"1,187.99"
9/22/05,"1,159.96"
9/23/05,"1,151.98"
9/26/05,"1,155.04"
9/27/05,"1,133.24"
9/28/05,"1,131.77"
9/29/05,"1,155.49"
9/30/05,"1,155.61"
10/10/05,"1,138.95"
10/11/05,"1,157.19"
10/12/05,"1,161.85"
10/13/05,"1,152.61"
10/14/05,"1,139.55"
10/17/05,"1,131.38"
10/18/05,"1,141.20"
10/19/05,"1,134.61"
10/20/05,"1,135.95"
10/21/05,"1,141.32"
10/24/05,"1,141.17"
10/25/05,"1,121.92"
10/26/05,"1,097.16"
10/27/05,"1,097.78"
10/28/05,"1,080.87"
10/31/05,"1,092.82"
11/1/05,"1,089.95"
11/2/05,"1,104.79"
11/3/05,"1,095.27"
11/4/05,"1,100.05"
11/7/05,"1,100.65"
11/8/05,"1,110.15"
11/9/05,"1,108.15"
11/10/05,"1,088.30"
11/11/05,"1,090.20"
11/14/05,"1,088.65"
11/15/05,"1,087.51"
11/16/05,"1,095.89"
11/17/05,"1,095.31"
11/18/05,"1,117.00"
11/21/05,"1,119.94"
11/22/05,"1,098.66"
11/23/05,"1,105.75"
11/24/05,"1,113.37"
11/25/05,"1,114.92"
11/28/05,"1,110.82"
11/29/05,"1,096.99"
11/30/05,"1,099.26"
12/1/05,"1,098.75"
12/2/05,"1,094.29"
12/5/05,"1,079.20"
12/6/05,"1,087.79"
12/7/05,"1,099.62"
12/8/05,"1,098.32"
12/9/05,"1,113.48"
12/12/05,"1,116.37"
12/13/05,"1,117.85"
12/14/05,"1,125.39"
12/15/05,"1,123.56"
12/16/05,"1,127.51"
12/19/05,"1,131.75"
12/20/05,"1,136.34"
12/21/05,"1,130.76"
12/22/05,"1,135.24"
12/23/05,"1,144.87"
12/26/05,"1,156.82"
12/27/05,"1,154.29"
12/28/05,"1,157.03"
12/29/05,"1,169.86"
12/30/05,"1,161.06"
1/4/06,"1,180.96"
1/5/06,"1,197.27"
1/6/06,"1,209.42"
1/9/06,"1,215.67"
1/10/06,"1,220.62"
1/11/06,"1,211.05"
1/12/06,"1,226.70"
1/13/06,"1,221.46"
1/16/06,"1,202.87"
1/17/06,"1,208.44"
1/18/06,"1,233.35"
1/19/06,"1,251.58"
1/20/06,"1,255.31"
1/23/06,"1,255.77"
1/24/06,"1,252.06"
1/25/06,"1,258.05"
2/6/06,"1,287.63"
2/7/06,"1,282.10"
2/8/06,"1,290.06"
2/9/06,"1,269.45"
2/10/06,"1,282.66"
2/13/06,"1,279.64"
2/14/06,"1,286.33"
2/15/06,"1,299.17"
2/16/06,"1,270.63"
2/17/06,"1,267.41"
2/20/06,"1,267.54"
2/21/06,"1,288.42"
2/22/06,"1,284.23"
2/23/06,"1,288.85"
2/24/06,"1,296.87"
2/27/06,"1,297.19"
2/28/06,"1,299.03"
3/1/06,"1,306.59"
3/2/06,"1,285.67"
3/3/06,"1,293.30"
3/6/06,"1,288.96"
3/7/06,"1,259.92"
3/8/06,"1,250.38"
3/9/06,"1,245.17"
3/10/06,"1,245.65"
3/13/06,"1,259.67"
3/14/06,"1,259.04"
3/15/06,"1,274.81"
3/16/06,"1,274.19"
3/17/06,"1,269.46"
3/20/06,"1,288.42"
3/21/06,"1,290.40"
3/22/06,"1,296.71"
3/23/06,"1,302.46"
3/24/06,"1,294.70"
3/27/06,"1,295.92"
3/28/06,"1,298.79"
3/29/06,"1,305.57"
3/30/06,"1,294.72"
3/31/06,"1,298.30"
4/3/06,"1,319.47"
4/4/06,"1,329.80"
4/5/06,"1,340.16"
4/6/06,"1,339.74"
4/7/06,"1,342.97"
4/10/06,"1,359.08"
4/11/06,"1,362.23"
4/12/06,"1,360.13"
4/13/06,"1,332.33"
4/14/06,"1,359.54"
4/17/06,"1,378.61"
4/18/06,"1,385.11"
4/19/06,"1,396.70"
4/20/06,"1,385.90"
4/21/06,"1,416.79"
4/24/06,"1,409.79"
4/25/06,"1,399.77"
4/26/06,"1,417.48"
4/27/06,"1,416.73"
4/28/06,"1,440.22"
5/8/06,"1,497.10"
5/9/06,"1,531.16"
5/10/06,"1,545.69"
5/11/06,"1,537.38"
5/12/06,"1,602.83"
5/15/06,"1,664.09"
5/16/06,"1,613.25"
5/17/06,"1,625.15"
5/18/06,"1,617.28"
5/19/06,"1,659.55"
5/22/06,"1,657.69"
5/23/06,"1,604.55"
5/24/06,"1,590.92"
5/25/06,"1,591.43"
5/26/06,"1,613.89"
5/29/06,"1,648.54"
5/30/06,"1,657.29"
5/31/06,"1,641.30"
6/1/06,"1,684.20"
6/2/06,"1,669.40"
6/5/06,"1,684.62"
6/6/06,"1,679.13"
6/7/06,"1,589.55"
6/8/06,"1,591.49"
6/9/06,"1,551.38"
6/12/06,"1,552.80"
6/13/06,"1,548.50"
6/14/06,"1,531.33"
6/15/06,"1,533.98"
6/16/06,"1,574.47"
6/19/06,"1,586.29"
6/20/06,"1,592.33"
6/21/06,"1,598.12"
6/22/06,"1,596.07"
6/23/06,"1,605.71"
6/26/06,"1,633.45"
6/27/06,"1,639.55"
6/28/06,"1,639.29"
6/29/06,"1,671.62"
6/30/06,"1,672.21"
7/3/06,"1,697.28"
7/4/06,"1,681.55"
7/5/06,"1,718.56"
7/6/06,"1,741.47"
7/7/06,"1,730.19"
7/10/06,"1,734.33"
7/11/06,"1,745.81"
7/12/06,"1,740.00"
7/13/06,"1,655.77"
7/14/06,"1,665.21"
7/17/06,"1,682.89"
7/18/06,"1,684.25"
7/19/06,"1,645.16"
7/20/06,"1,655.12"
7/21/06,"1,665.33"
7/24/06,"1,665.94"
7/25/06,"1,685.46"
7/26/06,"1,686.65"
7/27/06,"1,675.17"
7/28/06,"1,662.03"
7/31/06,"1,612.73"
8/1/06,"1,600.61"
8/2/06,"1,600.87"
8/3/06,"1,601.06"
8/4/06,"1,570.15"
8/7/06,"1,547.44"
8/8/06,"1,580.58"
8/9/06,"1,578.57"
8/10/06,"1,606.07"
8/11/06,"1,605.93"
8/14/06,"1,570.74"
8/15/06,"1,595.66"
8/16/06,"1,616.41"
8/17/06,"1,603.33"
8/18/06,"1,598.02"
8/21/06,"1,601.15"
8/22/06,"1,613.36"
8/23/06,"1,612.40"
8/24/06,"1,623.02"
8/25/06,"1,623.03"
8/28/06,"1,650.44"
8/29/06,"1,651.02"
8/30/06,"1,655.20"
8/31/06,"1,658.64"
9/1/06,"1,636.69"
9/4/06,"1,657.52"
9/5/06,"1,664.08"
9/6/06,"1,672.12"
9/7/06,"1,661.19"
9/8/06,"1,667.98"
9/11/06,"1,674.97"
9/12/06,"1,695.86"
9/13/06,"1,689.39"
9/14/06,"1,689.69"
9/15/06,"1,721.05"
9/18/06,"1,732.99"
9/19/06,"1,735.24"
9/20/06,"1,732.45"
9/21/06,"1,740.90"
9/22/06,"1,725.36"
9/25/06,"1,722.37"
9/26/06,"1,712.64"
9/27/06,"1,725.04"
9/28/06,"1,736.96"
9/29/06,"1,752.42"
10/9/06,"1,785.39"
10/10/06,"1,784.86"
10/11/06,"1,790.10"
10/12/06,"1,778.18"
10/13/06,"1,784.66"
10/16/06,"1,771.30"
10/17/06,"1,763.90"
10/18/06,"1,787.19"
10/19/06,"1,792.25"
10/20/06,"1,790.36"
10/23/06,"1,759.39"
10/24/06,"1,805.18"
10/25/06,"1,806.65"
10/26/06,"1,810.65"
10/27/06,"1,807.18"
10/30/06,"1,809.66"
10/31/06,"1,837.99"
11/1/06,"1,855.71"
11/2/06,"1,851.31"
11/3/06,"1,866.36"
11/6/06,"1,886.31"
11/7/06,"1,889.53"
11/8/06,"1,866.82"
11/9/06,"1,896.48"
11/10/06,"1,883.35"
11/13/06,"1,863.77"
11/14/06,"1,888.24"
11/15/06,"1,922.94"
11/16/06,"1,941.55"
11/17/06,"1,971.79"
11/20/06,"2,017.28"
11/21/06,"2,037.55"
11/22/06,"2,041.36"
11/23/06,"2,062.36"
11/24/06,"2,050.81"
11/27/06,"2,047.28"
11/28/06,"2,038.72"
11/29/06,"2,054.09"
11/30/06,"2,099.29"
12/1/06,"2,102.05"
12/4/06,"2,161.65"
12/5/06,"2,173.29"
12/6/06,"2,156.60"
12/7/06,"2,156.75"
12/8/06,"2,093.64"
12/11/06,"2,180.50"
12/12/06,"2,218.95"
12/13/06,"2,223.46"
12/14/06,"2,249.11"
12/15/06,"2,273.91"
12/18/06,"2,332.43"
12/19/06,"2,364.18"
12/20/06,"2,373.21"
12/21/06,"2,342.94"
12/22/06,"2,343.67"
12/25/06,"2,435.76"
12/26/06,"2,479.73"
12/27/06,"2,536.39"
12/28/06,"2,567.59"
12/29/06,"2,675.47"
1/4/07,"2,715.72"
1/5/07,"2,641.33"
1/8/07,"2,707.20"
1/9/07,"2,807.80"
1/10/07,"2,825.58"
1/11/07,"2,770.11"
1/12/07,"2,668.11"
1/15/07,"2,794.70"
1/16/07,"2,821.02"
1/17/07,"2,778.90"
1/18/07,"2,756.98"
1/19/07,"2,832.21"
1/22/07,"2,933.19"
1/23/07,"2,949.14"
1/24/07,"2,975.13"
1/25/07,"2,857.37"
1/26/07,"2,882.56"
1/29/07,"2,945.26"
1/30/07,"2,930.56"
1/31/07,"2,786.34"
2/1/07,"2,785.43"
2/2/07,"2,673.21"
2/5/07,"2,612.54"
2/6/07,"2,675.70"
2/7/07,"2,716.18"
2/8/07,"2,737.73"
2/9/07,"2,730.39"
2/12/07,"2,807.17"
2/13/07,"2,831.87"
2/14/07,"2,905.09"
2/15/07,"2,993.01"
2/16/07,"2,998.47"
2/26/07,"3,040.60"
2/27/07,"2,771.79"
2/28/07,"2,881.07"
3/1/07,"2,797.19"
3/2/07,"2,831.53"
3/5/07,"2,785.31"
3/6/07,"2,840.18"
3/7/07,"2,896.59"
3/8/07,"2,928.02"
3/9/07,"2,937.91"
3/12/07,"2,954.91"
3/13/07,"2,964.79"
3/14/07,"2,906.33"
3/15/07,"2,951.70"
3/16/07,"2,930.48"
3/19/07,"3,014.44"
3/20/07,"3,032.20"
3/21/07,"3,057.38"
3/22/07,"3,071.23"
3/23/07,"3,074.29"
3/26/07,"3,122.81"
3/27/07,"3,138.83"
3/28/07,"3,173.02"
3/29/07,"3,197.54"
3/30/07,"3,183.98"
4/2/07,"3,252.60"
4/3/07,"3,291.30"
4/4/07,"3,291.54"
4/5/07,"3,319.14"
4/6/07,"3,323.59"
4/9/07,"3,398.95"
4/10/07,"3,444.29"
4/11/07,"3,495.22"
4/12/07,"3,531.03"
4/13/07,"3,518.27"
4/16/07,"3,596.44"
4/17/07,"3,611.87"
4/18/07,"3,612.40"
4/19/07,"3,449.02"
4/20/07,"3,584.20"
4/23/07,"3,710.89"
4/24/07,"3,720.53"
4/25/07,"3,743.96"
4/26/07,"3,783.06"
4/27/07,"3,759.87"
4/30/07,"3,841.27"
5/8/07,"3,950.01"
5/9/07,"4,013.09"
5/10/07,"4,049.70"
5/11/07,"4,021.68"
5/14/07,"4,046.39"
5/15/07,"3,899.18"
5/16/07,"3,986.04"
5/17/07,"4,048.29"
5/18/07,"4,030.26"
5/21/07,"4,072.23"
5/22/07,"4,110.38"
5/23/07,"4,173.71"
5/24/07,"4,151.13"
5/25/07,"4,179.78"
5/28/07,"4,272.11"
5/29/07,"4,334.92"
5/30/07,"4,053.09"
5/31/07,"4,109.65"
6/1/07,"4,000.74"
6/4/07,"3,670.40"
6/5/07,"3,767.10"
6/6/07,"3,776.32"
6/7/07,"3,890.80"
6/8/07,"3,913.14"
6/11/07,"3,995.68"
6/12/07,"4,072.14"
6/13/07,"4,176.48"
6/14/07,"4,115.21"
6/15/07,"4,132.87"
6/18/07,"4,253.35"
6/19/07,"4,269.52"
6/20/07,"4,181.32"
6/21/07,"4,230.82"
6/22/07,"4,091.45"
6/25/07,"3,941.08"
6/26/07,"3,973.37"
6/27/07,"4,078.60"
6/28/07,"3,914.20"
6/29/07,"3,820.70"
7/2/07,"3,836.29"
7/3/07,"3,899.72"
7/4/07,"3,816.17"
7/5/07,"3,615.87"
7/6/07,"3,781.35"
7/9/07,"3,883.22"
7/10/07,"3,853.02"
7/11/07,"3,865.72"
7/12/07,"3,915.99"
7/13/07,"3,914.40"
7/16/07,"3,821.92"
7/17/07,"3,896.19"
7/18/07,"3,930.06"
7/19/07,"3,912.94"
7/20/07,"4,058.85"
7/23/07,"4,213.36"
7/24/07,"4,210.33"
7/25/07,"4,323.97"
7/26/07,"4,346.46"
7/27/07,"4,345.36"
7/30/07,"4,440.77"
7/31/07,"4,471.03"
8/1/07,"4,300.56"
8/2/07,"4,407.73"
8/3/07,"4,560.77"
8/6/07,"4,628.11"
8/7/07,"4,651.23"
8/8/07,"4,663.16"
8/9/07,"4,754.10"
8/10/07,"4,749.37"
8/13/07,"4,820.06"
8/14/07,"4,872.79"
8/15/07,"4,869.88"
8/16/07,"4,765.45"
8/17/07,"4,656.57"
8/20/07,"4,904.86"
8/21/07,"4,955.21"
8/22/07,"4,980.08"
8/23/07,"5,032.49"
8/24/07,"5,107.67"
8/27/07,"5,150.12"
8/28/07,"5,194.69"
8/29/07,"5,109.43"
8/30/07,"5,167.88"
8/31/07,"5,218.83"
9/3/07,"5,321.06"
9/4/07,"5,294.05"
9/5/07,"5,310.72"
9/6/07,"5,393.66"
9/7/07,"5,277.18"
9/10/07,"5,355.29"
9/11/07,"5,113.97"
9/12/07,"5,172.63"
9/13/07,"5,273.59"
9/14/07,"5,312.18"
9/17/07,"5,421.39"
9/18/07,"5,425.21"
9/19/07,"5,395.27"
9/20/07,"5,470.07"
9/21/07,"5,454.67"
9/24/07,"5,485.01"
9/25/07,"5,425.88"
9/26/07,"5,338.52"
9/27/07,"5,409.40"
9/28/07,"5,552.30"
10/8/07,"5,692.76"
10/9/07,"5,715.89"
10/10/07,"5,771.46"
10/11/07,"5,913.23"
10/12/07,"5,903.26"
10/15/07,"6,030.09"
10/16/07,"6,092.06"
10/17/07,"6,036.28"
10/18/07,"5,825.28"
10/19/07,"5,818.05"
10/22/07,"5,667.33"
10/23/07,"5,773.39"
10/24/07,"5,843.11"
10/25/07,"5,562.39"
10/26/07,"5,589.63"
10/29/07,"5,748.00"
10/30/07,"5,897.19"
10/31/07,"5,954.77"
11/1/07,"5,914.29"
11/2/07,"5,777.81"
11/5/07,"5,634.45"
11/6/07,"5,536.57"
11/7/07,"5,601.78"
11/8/07,"5,330.02"
11/9/07,"5,315.54"
11/12/07,"5,187.74"
11/13/07,"5,158.12"
11/14/07,"5,412.69"
11/15/07,"5,365.27"
11/16/07,"5,316.27"
11/19/07,"5,269.82"
11/20/07,"5,293.70"
11/21/07,"5,214.23"
11/22/07,"4,984.16"
11/23/07,"5,032.13"
11/26/07,"4,958.85"
11/27/07,"4,861.11"
11/28/07,"4,803.39"
11/29/07,"5,003.33"
11/30/07,"4,871.78"
12/3/07,"4,868.61"
12/4/07,"4,915.89"
12/5/07,"5,042.65"
12/6/07,"5,035.07"
12/7/07,"5,091.76"
12/10/07,"5,161.92"
12/11/07,"5,175.08"
12/12/07,"5,095.54"
12/13/07,"4,958.04"
12/14/07,"5,007.91"
12/17/07,"4,876.76"
12/18/07,"4,836.17"
12/19/07,"4,941.78"
12/20/07,"5,043.54"
12/21/07,"5,101.78"
12/24/07,"5,234.26"
12/25/07,"5,201.18"
12/26/07,"5,233.35"
12/27/07,"5,308.89"
12/28/07,"5,261.56"
1/2/08,"5,272.81"
1/3/08,"5,319.86"
1/4/08,"5,361.57"
1/7/08,"5,393.34"
1/8/08,"5,386.53"
1/9/08,"5,435.81"
1/10/08,"5,456.54"
1/11/08,"5,484.68"
1/14/08,"5,497.90"
1/15/08,"5,443.79"
1/16/08,"5,290.61"
1/17/08,"5,151.63"
1/18/08,"5,180.51"
1/21/08,"4,914.44"
1/22/08,"4,559.75"
1/23/08,"4,703.05"
1/24/08,"4,717.73"
1/25/08,"4,761.69"
1/28/08,"4,419.29"
1/29/08,"4,457.94"
1/30/08,"4,417.85"
1/31/08,"4,383.39"
2/1/08,"4,320.77"
2/4/08,"4,672.17"
2/5/08,"4,599.70"
2/13/08,"4,490.72"
2/14/08,"4,552.32"
2/15/08,"4,497.13"
2/18/08,"4,568.15"
2/19/08,"4,664.30"
2/20/08,"4,567.03"
2/21/08,"4,527.18"
2/22/08,"4,370.29"
2/25/08,"4,192.53"
2/26/08,"4,238.18"
2/27/08,"4,334.05"
2/28/08,"4,299.51"
2/29/08,"4,348.54"
3/3/08,"4,438.27"
3/4/08,"4,335.45"
3/5/08,"4,292.65"
3/6/08,"4,360.99"
3/7/08,"4,300.52"
3/10/08,"4,146.30"
3/11/08,"4,165.88"
3/12/08,"4,070.12"
3/13/08,"3,971.26"
3/14/08,"3,962.67"
3/17/08,"3,820.05"
3/18/08,"3,668.90"
3/19/08,"3,761.61"
3/20/08,"3,804.05"
3/21/08,"3,796.58"
3/24/08,"3,626.19"
3/25/08,"3,629.62"
3/26/08,"3,606.86"
3/27/08,"3,411.49"
3/28/08,"3,580.15"
3/31/08,"3,472.71"
4/1/08,"3,329.16"
4/2/08,"3,347.88"
4/3/08,"3,446.24"
4/7/08,"3,599.62"
4/8/08,"3,612.54"
4/9/08,"3,413.91"
4/10/08,"3,471.74"
4/11/08,"3,492.89"
4/14/08,"3,296.67"
4/15/08,"3,348.35"
4/16/08,"3,291.60"
4/17/08,"3,222.74"
4/18/08,"3,094.67"
4/21/08,"3,116.98"
4/22/08,"3,147.79"
4/23/08,"3,278.33"
4/24/08,"3,583.03"
4/25/08,"3,557.75"
4/28/08,"3,474.72"
4/29/08,"3,523.41"
4/30/08,"3,693.11"
5/5/08,"3,761.01"
5/6/08,"3,733.50"
5/7/08,"3,579.15"
5/8/08,"3,656.84"
5/9/08,"3,613.49"
5/12/08,"3,626.98"
5/13/08,"3,560.24"
5/14/08,"3,657.43"
5/15/08,"3,637.32"
5/16/08,"3,624.23"
5/19/08,"3,604.76"
5/20/08,"3,443.16"
5/21/08,"3,544.19"
5/22/08,"3,485.63"
5/23/08,"3,473.09"
5/26/08,"3,364.54"
5/27/08,"3,375.41"
5/28/08,"3,459.03"
5/29/08,"3,401.44"
5/30/08,"3,433.35"
6/2/08,"3,459.04"
6/3/08,"3,436.40"
6/4/08,"3,369.91"
6/5/08,"3,351.65"
6/6/08,"3,329.67"
6/10/08,"3,072.33"
6/11/08,"3,024.24"
6/12/08,"2,957.53"
6/13/08,"2,868.80"
6/16/08,"2,874.10"
6/17/08,"2,794.75"
6/18/08,"2,941.12"
6/19/08,"2,748.87"
6/20/08,"2,831.74"
6/23/08,"2,760.42"
6/24/08,"2,803.02"
6/25/08,"2,905.01"
6/26/08,"2,901.85"
6/27/08,"2,748.43"
6/30/08,"2,736.10"
7/1/08,"2,651.61"
7/2/08,"2,651.73"
7/3/08,"2,703.53"
7/4/08,"2,669.89"
7/7/08,"2,792.40"
7/8/08,"2,814.95"
7/9/08,"2,920.55"
7/10/08,"2,875.45"
7/11/08,"2,856.63"
7/14/08,"2,878.26"
7/15/08,"2,779.45"
7/16/08,"2,705.87"
7/17/08,"2,684.78"
7/18/08,"2,778.37"
7/21/08,"2,861.42"
7/22/08,"2,846.12"
7/23/08,"2,837.85"
7/24/08,"2,910.29"
7/25/08,"2,865.10"
7/28/08,"2,903.01"
7/29/08,"2,850.31"
7/30/08,"2,836.67"
7/31/08,"2,775.72"
8/1/08,"2,801.82"
8/4/08,"2,741.74"
8/5/08,"2,690.75"
8/6/08,"2,719.37"
8/7/08,"2,727.58"
8/8/08,"2,605.72"
8/11/08,"2,470.07"
8/12/08,"2,457.20"
8/13/08,"2,446.30"
8/14/08,"2,437.08"
8/15/08,"2,450.61"
8/18/08,"2,319.87"
8/19/08,"2,344.47"
8/20/08,"2,523.28"
8/21/08,"2,431.72"
8/22/08,"2,405.23"
8/25/08,"2,413.37"
8/26/08,"2,350.08"
8/27/08,"2,342.15"
8/28/08,"2,350.14"
8/29/08,"2,397.37"
9/1/08,"2,325.14"
9/2/08,"2,304.89"
9/3/08,"2,276.67"
9/4/08,"2,277.41"
9/5/08,"2,202.45"
9/8/08,"2,143.42"
9/9/08,"2,145.78"
9/10/08,"2,150.76"
9/11/08,"2,078.98"
9/12/08,"2,079.67"
9/16/08,"1,986.64"
9/17/08,"1,929.05"
9/18/08,"1,895.84"
9/19/08,"2,075.09"
9/22/08,"2,236.41"
9/23/08,"2,201.51"
9/24/08,"2,216.81"
9/25/08,"2,297.50"
9/26/08,"2,293.78"
10/6/08,"2,173.74"
10/7/08,"2,157.84"
10/8/08,"2,092.22"
10/9/08,"2,074.58"
10/10/08,"2,000.57"
10/13/08,"2,073.57"
10/14/08,"2,017.32"
10/15/08,"1,994.67"
10/16/08,"1,909.94"
10/17/08,"1,930.65"
10/20/08,"1,974.01"
10/21/08,"1,958.53"
10/22/08,"1,895.82"
10/23/08,"1,875.56"
10/24/08,"1,839.62"
10/27/08,"1,723.35"
10/28/08,"1,771.82"
10/29/08,"1,719.81"
10/30/08,"1,763.61"
10/31/08,"1,728.79"
11/3/08,"1,719.77"
11/4/08,"1,706.70"
11/5/08,"1,760.61"
11/6/08,"1,717.72"
11/7/08,"1,747.71"
11/10/08,"1,874.80"
11/11/08,"1,843.61"
11/12/08,"1,859.11"
11/13/08,"1,927.61"
11/14/08,"1,986.44"
11/17/08,"2,030.49"
11/18/08,"1,902.43"
11/19/08,"2,017.47"
11/20/08,"1,983.76"
11/21/08,"1,969.39"
11/24/08,"1,897.06"
11/25/08,"1,888.72"
11/26/08,"1,897.88"
11/27/08,"1,917.86"
11/28/08,"1,871.16"
12/1/08,"1,894.62"
12/2/08,"1,889.64"
12/3/08,"1,965.41"
12/4/08,"2,001.50"
12/5/08,"2,018.66"
12/8/08,"2,090.77"
12/9/08,"2,037.74"
12/10/08,"2,079.12"
12/11/08,"2,031.68"
12/12/08,"1,954.22"
12/15/08,"1,964.37"
12/16/08,"1,975.01"
12/17/08,"1,976.82"
12/18/08,"2,015.69"
12/19/08,"2,018.46"
12/22/08,"1,987.76"
12/23/08,"1,897.23"
12/24/08,"1,863.80"
12/25/08,"1,852.42"
12/26/08,"1,851.52"
12/29/08,"1,850.48"
12/30/08,"1,832.91"
12/31/08,"1,820.81"
1/5/09,"1,880.72"
1/6/09,"1,937.15"
1/7/09,"1,924.01"
1/8/09,"1,878.18"
1/9/09,"1,904.86"
1/12/09,"1,900.35"
1/13/09,"1,863.37"
1/14/09,"1,928.87"
1/15/09,"1,920.21"
1/16/09,"1,954.44"
1/19/09,"1,986.67"
1/20/09,"1,994.11"
1/21/09,"1,985.02"
1/22/09,"2,004.95"
1/23/09,"1,990.66"
2/2/09,"2,011.68"
2/3/09,"2,060.81"
2/4/09,"2,107.75"
2/5/09,"2,098.02"
2/6/09,"2,181.24"
2/9/09,"2,224.71"
2/10/09,"2,265.16"
2/11/09,"2,260.82"
2/12/09,"2,248.09"
2/13/09,"2,320.79"
2/16/09,"2,389.39"
2/17/09,"2,319.44"
2/18/09,"2,209.86"
2/19/09,"2,227.13"
2/20/09,"2,261.48"
2/23/09,"2,305.78"
2/24/09,"2,200.65"
2/25/09,"2,206.57"
2/26/09,"2,121.25"
2/27/09,"2,082.85"
3/2/09,"2,093.45"
3/3/09,"2,071.43"
3/4/09,"2,198.11"
3/5/09,"2,221.08"
3/6/09,"2,193.01"
3/9/09,"2,118.75"
3/10/09,"2,158.57"
3/11/09,"2,139.03"
3/12/09,"2,133.88"
3/13/09,"2,128.85"
3/16/09,"2,153.29"
3/17/09,"2,218.33"
3/18/09,"2,223.73"
3/19/09,"2,265.76"
3/20/09,"2,281.09"
3/23/09,"2,325.48"
3/24/09,"2,338.42"
3/25/09,"2,291.56"
3/26/09,"2,361.70"
3/27/09,"2,374.44"
3/30/09,"2,358.04"
3/31/09,"2,373.21"
4/1/09,"2,408.02"
4/2/09,"2,425.29"
4/3/09,"2,419.78"
4/7/09,"2,439.18"
4/8/09,"2,347.39"
4/9/09,"2,379.88"
4/10/09,"2,444.23"
4/13/09,"2,513.70"
4/14/09,"2,527.18"
4/15/09,"2,536.06"
4/16/09,"2,534.13"
4/17/09,"2,503.94"
4/20/09,"2,557.46"
4/21/09,"2,535.83"
4/22/09,"2,461.35"
4/23/09,"2,463.95"
4/24/09,"2,448.60"
4/27/09,"2,405.35"
4/28/09,"2,401.44"
4/29/09,"2,468.19"
4/30/09,"2,477.57"
5/4/09,"2,559.91"
5/5/09,"2,567.34"
5/6/09,"2,592.52"
5/7/09,"2,597.45"
5/8/09,"2,625.65"
5/11/09,"2,579.75"
5/12/09,"2,618.17"
5/13/09,"2,663.77"
5/14/09,"2,639.89"
5/15/09,"2,645.26"
5/18/09,"2,652.78"
5/19/09,"2,676.68"
5/20/09,"2,651.41"
5/21/09,"2,610.62"
5/22/09,"2,597.60"
5/25/09,"2,610.01"
5/26/09,"2,588.58"
5/27/09,"2,632.93"
6/1/09,"2,721.28"
6/2/09,"2,724.30"
6/3/09,"2,778.59"
6/4/09,"2,767.24"
6/5/09,"2,753.89"
6/8/09,"2,768.34"
6/9/09,"2,787.89"
6/10/09,"2,816.25"
6/11/09,"2,797.32"
6/12/09,"2,743.76"
6/15/09,"2,789.55"
6/16/09,"2,776.02"
6/17/09,"2,810.12"
6/18/09,"2,853.90"
6/19/09,"2,880.49"
6/22/09,"2,896.30"
6/23/09,"2,892.70"
6/24/09,"2,922.30"
6/25/09,"2,925.05"
6/26/09,"2,928.21"
6/29/09,"2,975.31"
6/30/09,"2,959.36"
7/1/09,"3,008.15"
7/2/09,"3,060.25"
7/3/09,"3,088.37"
7/6/09,"3,124.67"
7/7/09,"3,089.45"
7/8/09,"3,080.77"
7/9/09,"3,123.04"
7/10/09,"3,113.93"
7/13/09,"3,080.56"
7/14/09,"3,145.16"
7/15/09,"3,188.55"
7/16/09,"3,183.74"
7/17/09,"3,189.74"
7/20/09,"3,266.92"
7/21/09,"3,213.21"
7/22/09,"3,296.62"
7/23/09,"3,328.49"
7/24/09,"3,372.60"
7/27/09,"3,435.21"
7/28/09,"3,438.37"
7/29/09,"3,266.43"
7/30/09,"3,321.56"
7/31/09,"3,412.06"
8/3/09,"3,462.59"
8/4/09,"3,471.44"
8/5/09,"3,428.50"
8/6/09,"3,356.33"
8/7/09,"3,260.69"
8/10/09,"3,249.76"
8/11/09,"3,264.73"
8/12/09,"3,112.72"
8/13/09,"3,140.56"
8/14/09,"3,046.97"
8/17/09,"2,870.63"
8/18/09,"2,910.88"
8/19/09,"2,785.58"
8/20/09,"2,911.58"
8/21/09,"2,960.77"
8/24/09,"2,993.43"
8/25/09,"2,915.80"
8/26/09,"2,967.60"
8/27/09,"2,946.40"
8/28/09,"2,860.69"
8/31/09,"2,667.75"
9/1/09,"2,683.72"
9/2/09,"2,714.97"
9/3/09,"2,845.02"
9/4/09,"2,861.61"
9/7/09,"2,881.12"
9/8/09,"2,930.48"
9/9/09,"2,946.26"
9/10/09,"2,924.88"
9/11/09,"2,989.79"
9/14/09,"3,026.74"
9/15/09,"3,033.73"
9/16/09,"2,999.71"
9/17/09,"3,060.26"
9/18/09,"2,962.67"
9/21/09,"2,967.01"
